年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,河南,理科,277,541,378754
2019,河南,文科,276,568,255646
2019,河南,理科,276,489,379243
2019,河南,文科,275,462,256108
2019,河南,理科,275,509,379752
2019,河南,文科,274,520,256628
2019,河南,理科,274,489,380241
2019,河南,文科,273,500,257128
2019,河南,理科,273,501,380742
2019,河南,文科,272,531,257659
2019,河南,理科,272,481,381223
2019,河南,文科,271,548,258207
2019,河南,理科,271,488,381711
2019,河南,文科,270,515,258722
2019,河南,理科,270,509,382220
2019,河南,文科,269,483,259205
2019,河南,理科,269,487,382707
2019,河南,文科,268,460,259665
2019,河南,理科,268,437,383144
2019,河南,文科,267,482,260147
2019,河南,理科,267,465,383609
2019,河南,文科,266,459,260606
2019,河南,理科,266,432,384041
2019,河南,文科,265,464,261070
2019,河南,理科,265,434,384475
2019,河南,文科,264,479,261549
2019,河南,理科,264,418,384893
2019,河南,文科,263,446,261995
2019,河南,理科,263,426,385319
2019,河南,文科,262,456,262451
2019,河南,理科,262,429,385748
2019,河南,文科,261,485,262936
2019,河南,理科,261,438,386186
2019,河南,文科,260,428,263364
2019,河南,理科,260,409,386595
2019,河南,文科,259,410,263774
2019,河南,理科,259,428,387023
2019,河南,文科,258,460,264234
2019,河南,理科,258,393,387416
2019,河南,文科,257,421,264655
2019,河南,理科,257,421,387837
2019,河南,文科,256,429,265084
2019,河南,理科,256,360,388197
2019,河南,文科,255,410,265494
2019,河南,理科,255,409,388606
2019,河南,文科,254,388,265882
2019,河南,理科,254,402,389008
2019,河南,文科,253,415,266297
2019,河南,理科,253,342,389350
2019,河南,文科,252,372,266669
