年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,福建,文科,286,70,70133
2019,福建,理科,286,221,123276
2019,福建,文科,285,81,70214
2019,福建,理科,285,168,123444
2019,福建,文科,284,72,70286
2019,福建,理科,284,169,123613
2019,福建,文科,283,60,70346
2019,福建,理科,283,186,123799
2019,福建,文科,282,64,70410
2019,福建,理科,282,172,123971
2019,福建,文科,281,57,70467
2019,福建,理科,281,184,124155
2019,福建,文科,280,59,70526
2019,福建,理科,280,160,124315
2019,福建,文科,279,50,70576
2019,福建,理科,279,164,124479
2019,福建,文科,278,60,70636
2019,福建,理科,278,167,124646
2019,福建,文科,277,60,70696
2019,福建,理科,277,172,124818
2019,福建,文科,276,43,70739
2019,福建,理科,276,170,124988
2019,福建,文科,275,59,70798
2019,福建,理科,275,152,125140
2019,福建,文科,274,54,70852
2019,福建,理科,274,131,125271
2019,福建,文科,273,57,70909
2019,福建,理科,273,142,125413
2019,福建,文科,272,51,70960
2019,福建,理科,272,152,125565
2019,福建,文科,271,46,71006
2019,福建,理科,271,145,125710
2019,福建,文科,270,51,71057
2019,福建,理科,270,163,125873
2019,福建,文科,269,57,71114
2019,福建,理科,269,143,126016
2019,福建,文科,268,45,71159
2019,福建,理科,268,155,126171
2019,福建,文科,267,34,71193
2019,福建,理科,267,150,126321
2019,福建,文科,266,58,71251
2019,福建,理科,266,133,126454
2019,福建,文科,265,55,71306
2019,福建,理科,265,146,126600
2019,福建,文科,264,39,71345
2019,福建,理科,264,130,126730
2019,福建,文科,263,34,71379
2019,福建,理科,263,128,126858
2019,福建,文科,262,25,71404
2019,福建,理科,262,132,126990
2019,福建,文科,261,47,71451
2019,福建,理科,261,109,127099
2019,福建,文科,260,44,71495
2019,福建,理科,260,115,127214
2019,福建,文科,259,45,71540
2019,福建,理科,259,143,127357
2019,福建,文科,258,37,71577
2019,福建,理科,258,103,127460
2019,福建,文科,257,43,71620
2019,福建,理科,257,141,127601
2019,福建,文科,256,34,71654
2019,福建,理科,256,107,127708
2019,福建,文科,255,25,71679
2019,福建,理科,255,109,127817
2019,福建,文科,254,27,71706
2019,福建,理科,254,124,127941
2019,福建,文科,253,32,71738
2019,福建,理科,253,115,128056
2019,福建,文科,252,33,71771
2019,福建,理科,252,106,128162
2019,福建,文科,251,36,71807
2019,福建,理科,251,112,128274
2019,福建,文科,250,34,71841
2019,福建,理科,250,119,128393
