年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,安徽,文科,342,439,156402
2019,安徽,理科,342,343,202525
2019,安徽,文科,341,410,156812
2019,安徽,理科,341,338,202863
2019,安徽,文科,340,437,157249
2019,安徽,理科,340,350,203213
2019,安徽,文科,339,434,157683
2019,安徽,理科,339,339,203552
2019,安徽,文科,338,377,158060
2019,安徽,理科,338,366,203918
2019,安徽,文科,337,379,158439
2019,安徽,理科,337,368,204286
2019,安徽,文科,336,388,158827
2019,安徽,理科,336,315,204601
2019,安徽,文科,335,398,159225
2019,安徽,理科,335,309,204910
2019,安徽,文科,334,388,159613
2019,安徽,理科,334,344,205254
2019,安徽,文科,333,363,159976
2019,安徽,理科,333,311,205565
2019,安徽,文科,332,407,160383
2019,安徽,理科,332,324,205889
2019,安徽,文科,331,348,160731
2019,安徽,理科,331,301,206190
2019,安徽,文科,330,400,161131
2019,安徽,理科,330,336,206526
2019,安徽,文科,329,368,161499
2019,安徽,理科,329,336,206862
2019,安徽,文科,328,354,161853
2019,安徽,理科,328,319,207181
2019,安徽,文科,327,377,162230
2019,安徽,理科,327,316,207497
2019,安徽,文科,326,387,162617
2019,安徽,理科,326,307,207804
2019,安徽,文科,325,365,162982
2019,安徽,理科,325,306,208110
2019,安徽,文科,324,353,163335
2019,安徽,理科,324,293,208403
2019,安徽,文科,323,324,163659
2019,安徽,理科,323,282,208685
2019,安徽,文科,322,320,163979
2019,安徽,理科,322,290,208975
2019,安徽,文科,321,351,164330
2019,安徽,理科,321,256,209231
2019,安徽,文科,320,316,164646
2019,安徽,理科,320,306,209537
2019,安徽,文科,319,313,164959
2019,安徽,理科,319,257,209794
2019,安徽,文科,318,304,165263
2019,安徽,理科,318,272,210066
2019,安徽,文科,317,357,165620
2019,安徽,理科,317,271,210337
2019,安徽,文科,316,314,165934
2019,安徽,理科,316,260,210597
2019,安徽,文科,315,335,166269
2019,安徽,理科,315,267,210864
2019,安徽,文科,314,278,166547
2019,安徽,理科,314,266,211130
2019,安徽,文科,313,285,166832
2019,安徽,理科,313,256,211386
2019,安徽,文科,312,290,167122
2019,安徽,理科,312,257,211643
2019,安徽,文科,311,278,167400
2019,安徽,理科,311,226,211869
2019,安徽,文科,310,275,167675
2019,安徽,理科,310,235,212104
2019,安徽,文科,309,262,167937
2019,安徽,理科,309,245,212349
2019,安徽,文科,308,266,168203
2019,安徽,理科,308,229,212578
2019,安徽,文科,307,264,168467
2019,安徽,理科,307,242,212820
2019,安徽,文科,306,255,168722
2019,安徽,理科,306,223,213043
2019,安徽,文科,305,246,168968
2019,安徽,理科,305,211,213254
2019,安徽,文科,304,236,169204
2019,安徽,理科,304,222,213476
2019,安徽,文科,303,292,169496
2019,安徽,理科,303,221,213697
2019,安徽,文科,302,237,169733
2019,安徽,理科,302,215,213912
2019,安徽,文科,301,259,169992
2019,安徽,理科,301,192,214104
2019,安徽,文科,300,223,170215
2019,安徽,理科,300,226,214330
2019,安徽,文科,299,239,170454
2019,安徽,理科,299,212,214542
2019,安徽,文科,298,234,170688
2019,安徽,理科,298,166,214708
2019,安徽,文科,297,204,170892
2019,安徽,理科,297,192,214900
2019,安徽,文科,296,238,171130
2019,安徽,理科,296,185,215085
2019,安徽,文科,295,215,171345
2019,安徽,理科,295,187,215272
2019,安徽,文科,294,202,171547
2019,安徽,理科,294,204,215476
2019,安徽,文科,293,205,171752
2019,安徽,理科,293,217,215693
2019,安徽,文科,292,203,171955
2019,安徽,理科,292,182,215875
2019,安徽,文科,291,214,172169
2019,安徽,理科,291,204,216079
2019,安徽,文科,290,199,172368
2019,安徽,理科,290,178,216257
2019,安徽,文科,289,222,172590
2019,安徽,理科,289,195,216452
2019,安徽,文科,288,193,172783
2019,安徽,理科,288,160,216612
2019,安徽,文科,287,192,172975
2019,安徽,理科,287,177,216789
2019,安徽,文科,286,174,173149
2019,安徽,理科,286,158,216947
2019,安徽,文科,285,177,173326
2019,安徽,理科,285,164,217111
2019,安徽,文科,284,153,173479
2019,安徽,理科,284,167,217278
2019,安徽,文科,283,180,173659
2019,安徽,理科,283,174,217452
2019,安徽,文科,282,190,173849
2019,安徽,理科,282,146,217598
2019,安徽,文科,281,179,174028
2019,安徽,理科,281,174,217772
2019,安徽,文科,280,173,174201
2019,安徽,理科,280,138,217910
2019,安徽,文科,279,149,174350
2019,安徽,理科,279,154,218064
2019,安徽,文科,278,163,174513
2019,安徽,理科,278,157,218221
2019,安徽,文科,277,162,174675
2019,安徽,理科,277,129,218350
2019,安徽,文科,276,155,174830
2019,安徽,理科,276,146,218496
2019,安徽,文科,275,144,174974
2019,安徽,理科,275,136,218632
2019,安徽,文科,274,158,175132
2019,安徽,理科,274,147,218779
2019,安徽,文科,273,142,175274
2019,安徽,理科,273,134,218913
2019,安徽,文科,272,138,175412
2019,安徽,理科,272,127,219040
2019,安徽,文科,271,133,175545
2019,安徽,理科,271,152,219192
2019,安徽,文科,270,150,175695
2019,安徽,理科,270,130,219322
2019,安徽,文科,269,129,175824
2019,安徽,理科,269,123,219445
2019,安徽,文科,268,129,175953
2019,安徽,理科,268,123,219568
2019,安徽,文科,267,138,176091
2019,安徽,理科,267,125,219693
2019,安徽,文科,266,119,176210
2019,安徽,理科,266,122,219815
2019,安徽,文科,265,135,176345
2019,安徽,理科,265,116,219931
2019,安徽,文科,264,109,176454
2019,安徽,理科,264,129,220060
2019,安徽,文科,263,105,176559
2019,安徽,理科,263,128,220188
2019,安徽,文科,262,115,176674
2019,安徽,理科,262,107,220295
